,Start Date,Start Price,End Date,End Price,Weekly Returns,Bin Label,News,Basics
0,2023-01-08,93.18498992919922,2023-01-15,98.62210845947266,0.05834757866480955,U5+,[],{}
1,2023-01-15,98.62210845947266,2023-01-22,102.67017364501953,0.04104622430791327,U5,[],{}
2,2023-01-22,102.67017364501953,2023-01-29,108.68275451660156,0.05856209898281106,U5+,[],{}
3,2023-01-29,108.68275451660156,2023-02-05,109.84359741210938,0.01068102203216137,U2,[],{}
4,2023-02-05,109.84359741210938,2023-02-12,107.2143325805664,-0.023936441390193575,D3,[],{}
5,2023-02-12,107.2143325805664,2023-02-19,104.39656066894531,-0.02628167189777242,D3,[],{}
6,2023-02-19,104.39656066894531,2023-02-26,99.51506042480469,-0.04675920559893232,D5,[],{}
7,2023-02-26,99.51506042480469,2023-03-05,100.3484878540039,0.008374887435545153,U1,[],{}
8,2023-03-05,100.3484878540039,2023-03-12,92.83773040771484,-0.07484674265561819,D5+,[],{}
9,2023-03-12,92.83773040771484,2023-03-19,92.47061920166016,-0.003954331977337744,D1,[],{}
10,2023-03-19,92.47061920166016,2023-03-26,93.34374237060547,0.009442168512370452,U1,[],{}
11,2023-03-26,93.34374237060547,2023-04-02,99.34638977050781,0.0643069074311362,U5+,[],"{""assetTurnoverTTM"": 0.4271, ""bookValue"": 97859, ""cashRatio"": 0.37065155403478756, ""currentRatio"": 1.0074, ""ebitPerShare"": 1.1595, ""eps"": 0.6942, ""ev"": 215991.08, ""fcfMargin"": 0.0911, ""fcfPerShareTTM"": 0.7833, ""grossMargin"": 0.33, ""inventoryTurnoverTTM"": 35.5568, ""longtermDebtTotalAsset"": 0.22, ""longtermDebtTotalCapital"": 0.3079, ""longtermDebtTotalEquity"": 0.4605, ""netDebtToTotalCapital"": 0.2604, ""netDebtToTotalEquity"": 0.3895, ""netMargin"": 0.0583, ""operatingMargin"": 0.0973, ""pb"": 1.8176, ""peTTM"": 43.1624, ""pfcfTTM"": 50.1048, ""pretaxMargin"": 0.0973, ""psTTM"": 2.045, ""ptbv"": 3.7827, ""quickRatio"": 0.9415, ""receivablesTurnoverTTM"": 6.5606, ""roaTTM"": 0.0202, ""roeTTM"": 0.0432, ""roicTTM"": 0.0285, ""rotcTTM"": 0.0485, ""salesPerShare"": 11.9143, ""sgaToSale"": 0.67, ""tangibleBookValue"": 47023, ""totalDebtToEquity"": 0.4958, ""totalDebtToTotalAsset"": 0.2368, ""totalDebtToTotalCapital"": 0.3315, ""totalRatio"": 1.9146, ""period"": ""2023-04-01""}"
12,2023-04-02,99.34638977050781,2023-04-09,99.1876449584961,-0.0015978921063807272,D1,[],"{""assetTurnoverTTM"": 0.4271, ""bookValue"": 97859, ""cashRatio"": 0.37065155403478756, ""currentRatio"": 1.0074, ""ebitPerShare"": 1.1595, ""eps"": 0.6942, ""ev"": 215991.08, ""fcfMargin"": 0.0911, ""fcfPerShareTTM"": 0.7833, ""grossMargin"": 0.33, ""inventoryTurnoverTTM"": 35.5568, ""longtermDebtTotalAsset"": 0.22, ""longtermDebtTotalCapital"": 0.3079, ""longtermDebtTotalEquity"": 0.4605, ""netDebtToTotalCapital"": 0.2604, ""netDebtToTotalEquity"": 0.3895, ""netMargin"": 0.0583, ""operatingMargin"": 0.0973, ""pb"": 1.8176, ""peTTM"": 43.1624, ""pfcfTTM"": 50.1048, ""pretaxMargin"": 0.0973, ""psTTM"": 2.045, ""ptbv"": 3.7827, ""quickRatio"": 0.9415, ""receivablesTurnoverTTM"": 6.5606, ""roaTTM"": 0.0202, ""roeTTM"": 0.0432, ""roicTTM"": 0.0285, ""rotcTTM"": 0.0485, ""salesPerShare"": 11.9143, ""sgaToSale"": 0.67, ""tangibleBookValue"": 47023, ""totalDebtToEquity"": 0.4958, ""totalDebtToTotalAsset"": 0.2368, ""totalDebtToTotalCapital"": 0.3315, ""totalRatio"": 1.9146, ""period"": ""2023-04-01""}"
