,Start Date,Start Price,End Date,End Price,Weekly Returns,Bin Label,News,Basics
0,2023-01-08,164.5299072265625,2023-01-15,165.4617462158203,0.005663645017283336,U1,[],{}
1,2023-01-15,165.4617462158203,2023-01-22,168.57420349121094,0.018810736297505848,U2,[],{}
2,2023-01-22,168.57420349121094,2023-01-29,167.22299194335938,-0.008015529777793184,D1,[],{}
3,2023-01-29,167.22299194335938,2023-02-05,157.9043426513672,-0.05572588544013457,D5+,[],{}
4,2023-02-05,157.9043426513672,2023-02-12,160.2526397705078,0.014871643678130875,U2,[],{}
5,2023-02-12,160.2526397705078,2023-02-19,153.09559631347656,-0.04466100194842715,D5,[],{}
6,2023-02-19,153.09559631347656,2023-02-26,152.6819610595703,-0.002701810266699578,D1,[],{}
7,2023-02-26,152.6819610595703,2023-03-05,155.0792236328125,0.015701020320972203,U2,[],{}
8,2023-03-05,155.0792236328125,2023-03-12,150.10604858398438,-0.03206860940059464,D4,[],{}
9,2023-03-12,150.10604858398438,2023-03-19,143.21511840820312,-0.04590707863398169,D5,[],{}
10,2023-03-19,143.21511840820312,2023-03-26,146.71231079101562,0.02441915645277426,U3,[],{}
11,2023-03-26,146.71231079101562,2023-04-02,153.3870086669922,0.04549514515850239,U5,[],"{""assetTurnoverTTM"": 0.9008, ""bookValue"": 159449, ""cashRatio"": 0.4644434563509708, ""currentRatio"": 1.4333, ""ebitPerShare"": 4.253, ""eps"": 3.4586, ""ev"": 314278.8, ""fcfMargin"": 0.0853, ""fcfPerShareTTM"": 18.8469, ""grossMargin"": 0.3979, ""inventoryTurnoverTTM"": 18.0458, ""longtermDebtTotalAsset"": 0.0792, ""longtermDebtTotalCapital"": 0.111, ""longtermDebtTotalEquity"": 0.1272, ""netDebtToTotalCapital"": 0.0413, ""netDebtToTotalEquity"": 0.0473, ""netMargin"": 0.1346, ""operatingMargin"": 0.1655, ""payoutRatioTTM"": 0.3096, ""pb"": 1.9238, ""peTTM"": 8.573, ""pfcfTTM"": 8.5922, ""pretaxMargin"": 0.1949, ""psTTM"": 1.3208, ""quickRatio"": 1.0427, ""receivablesTurnoverTTM"": 10.9871, ""roaTTM"": 0.1388, ""roeTTM"": 0.2268, ""roicTTM"": 0.1968, ""rotcTTM"": 0.2354, ""salesPerShare"": 25.6957, ""sgaToSale"": 0.6021, ""totalDebtToEquity"": 0.1455, ""totalDebtToTotalAsset"": 0.0907, ""totalDebtToTotalCapital"": 0.127, ""totalRatio"": 2.6534, ""period"": ""2023-03-31""}"
