,Start Date,Start Price,End Date,End Price,Weekly Returns,Bin Label,News,Basics
0,2023-01-08,147.1207275390625,2023-01-15,152.59719848632812,0.037224332960231976,U4,[],{}
1,2023-01-15,152.59719848632812,2023-01-22,148.5216827392578,-0.026707670832079256,D3,[],{}
2,2023-01-22,148.5216827392578,2023-01-29,168.81114196777344,0.13660940850054515,U5+,[],{}
3,2023-01-29,168.81114196777344,2023-02-05,175.2281494140625,0.03801293783981441,U4,[],{}
4,2023-02-05,175.2281494140625,2023-02-12,175.6102294921875,0.0021804720269125166,U1,[],{}
5,2023-02-12,175.6102294921875,2023-02-19,173.6998291015625,-0.01087863956529933,D2,[],{}
6,2023-02-19,173.6998291015625,2023-02-26,170.7117919921875,-0.017202303104327687,D2,[],{}
7,2023-02-26,170.7117919921875,2023-03-05,175.4534912109375,0.0277760496999937,U3,[],{}
8,2023-03-05,175.4534912109375,2023-03-12,162.3353729248047,-0.07476692652619643,D5+,[],{}
9,2023-03-12,162.3353729248047,2023-03-19,153.34178161621094,-0.05540130377351382,D5+,[],{}
10,2023-03-19,153.34178161621094,2023-03-26,156.53561401367188,0.020828194141206513,U3,[],{}
11,2023-03-26,156.53561401367188,2023-04-02,161.6006317138672,0.03235696702063562,U4,[],"{""assetTurnoverTTM"": 0.2614, ""bookValue"": 25992, ""cashRatio"": 0.2944926548987087, ""currentRatio"": 0.7185, ""ebitPerShare"": 2.9126, ""eps"": 2.4409, ""ev"": 246452.85, ""fcfPerShareTTM"": 20.2611, ""grossMargin"": 0.624, ""longtermDebtTotalAsset"": 0.1744, ""longtermDebtTotalCapital"": 0.2169, ""longtermDebtTotalEquity"": 1.5827, ""netDebtToTotalCapital"": 0.6532, ""netDebtToTotalEquity"": 4.7667, ""netMargin"": 0.1189, ""operatingMargin"": 0.1419, ""payoutRatioTTM"": 0.2247, ""pb"": 4.7152, ""peTTM"": 16.9489, ""pretaxMargin"": 0.1419, ""psTTM"": 2.1201, ""quickRatio"": 0.7185, ""receivablesTurnoverTTM"": 1.0476, ""roaTTM"": 0.0327, ""roeTTM"": 0.2955, ""roicTTM"": 0.0412, ""rotcTTM"": 0.0515, ""salesPerShare"": 20.5309, ""sgaToSale"": 0.376, ""totalDebtToEquity"": 6.2969, ""totalDebtToTotalAsset"": 0.694, ""totalDebtToTotalCapital"": 0.863, ""totalRatio"": 1.1239, ""period"": ""2023-03-31""}"
12,2023-04-02,161.6006317138672,2023-04-09,156.18136596679688,-0.03353492922395107,D4,[],"{""assetTurnoverTTM"": 0.2614, ""bookValue"": 25992, ""cashRatio"": 0.2944926548987087, ""currentRatio"": 0.7185, ""ebitPerShare"": 2.9126, ""eps"": 2.4409, ""ev"": 246452.85, ""fcfPerShareTTM"": 20.2611, ""grossMargin"": 0.624, ""longtermDebtTotalAsset"": 0.1744, ""longtermDebtTotalCapital"": 0.2169, ""longtermDebtTotalEquity"": 1.5827, ""netDebtToTotalCapital"": 0.6532, ""netDebtToTotalEquity"": 4.7667, ""netMargin"": 0.1189, ""operatingMargin"": 0.1419, ""payoutRatioTTM"": 0.2247, ""pb"": 4.7152, ""peTTM"": 16.9489, ""pretaxMargin"": 0.1419, ""psTTM"": 2.1201, ""quickRatio"": 0.7185, ""receivablesTurnoverTTM"": 1.0476, ""roaTTM"": 0.0327, ""roeTTM"": 0.2955, ""roicTTM"": 0.0412, ""rotcTTM"": 0.0515, ""salesPerShare"": 20.5309, ""sgaToSale"": 0.376, ""totalDebtToEquity"": 6.2969, ""totalDebtToTotalAsset"": 0.694, ""totalDebtToTotalCapital"": 0.863, ""totalRatio"": 1.1239, ""period"": ""2023-03-31""}"
13,2023-04-09,156.18136596679688,2023-04-16,160.4981231689453,0.027639386910383035,U3,[],"{""assetTurnoverTTM"": 0.2614, ""bookValue"": 25992, ""cashRatio"": 0.2944926548987087, ""currentRatio"": 0.7185, ""ebitPerShare"": 2.9126, ""eps"": 2.4409, ""ev"": 246452.85, ""fcfPerShareTTM"": 20.2611, ""grossMargin"": 0.624, ""longtermDebtTotalAsset"": 0.1744, ""longtermDebtTotalCapital"": 0.2169, ""longtermDebtTotalEquity"": 1.5827, ""netDebtToTotalCapital"": 0.6532, ""netDebtToTotalEquity"": 4.7667, ""netMargin"": 0.1189, ""operatingMargin"": 0.1419, ""payoutRatioTTM"": 0.2247, ""pb"": 4.7152, ""peTTM"": 16.9489, ""pretaxMargin"": 0.1419, ""psTTM"": 2.1201, ""quickRatio"": 0.7185, ""receivablesTurnoverTTM"": 1.0476, ""roaTTM"": 0.0327, ""roeTTM"": 0.2955, ""roicTTM"": 0.0412, ""rotcTTM"": 0.0515, ""salesPerShare"": 20.5309, ""sgaToSale"": 0.376, ""totalDebtToEquity"": 6.2969, ""totalDebtToTotalAsset"": 0.694, ""totalDebtToTotalCapital"": 0.863, ""totalRatio"": 1.1239, ""period"": ""2023-03-31""}"
14,2023-04-16,160.4981231689453,2023-04-23,161.0487823486328,0.0034309384360080575,U1,[],{}
15,2023-04-23,161.0487823486328,2023-04-30,158.64947509765625,-0.014898015470757309,D2,[],{}
16,2023-04-30,158.64947509765625,2023-05-07,150.10438537597656,-0.053861443389080166,D5+,[],{}
17,2023-05-07,150.10438537597656,2023-05-14,145.46310424804688,-0.030920356632515134,D4,[],{}
18,2023-05-14,145.46310424804688,2023-05-21,150.39939880371094,0.03393502827525663,U4,[],{}
19,2023-05-21,150.39939880371094,2023-05-28,154.61785888671875,0.02804838394675646,U3,[],{}
20,2023-05-28,154.61785888671875,2023-06-04,165.7490692138672,0.07199175054741747,U5+,[],{}
21,2023-06-04,165.7490692138672,2023-06-11,168.85638427734375,0.01874710415095704,U2,[],{}
