,Start Date,Start Price,End Date,End Price,Weekly Returns,Bin Label,News,Basics
26,2023-07-09,197.73789978027344,2023-07-16,200.53965759277344,0.01416904809656283,U2,[],"{""assetTurnoverTTM"": 0.5907, ""bookValue"": 17299, ""cashRatio"": 0.5022708745778502, ""currentRatio"": 1.4081, ""ebitPerShare"": 2.8418, ""eps"": 2.2194, ""ev"": 150519, ""fcfMargin"": 0.1232, ""fcfPerShareTTM"": 6.2861, ""grossMargin"": 0.3849, ""inventoryTurnoverTTM"": 4.0518, ""longtermDebtTotalAsset"": 0.2803, ""longtermDebtTotalCapital"": 0.4518, ""longtermDebtTotalEquity"": 1.0099, ""netDebtToTotalCapital"": 0.3296, ""netDebtToTotalEquity"": 0.7369, ""netMargin"": 0.1626, ""operatingMargin"": 0.2082, ""payoutRatioTTM"": 0.5092, ""pb"": 7.9642, ""peTTM"": 25.27, ""pfcfTTM"": 26.7467, ""pretaxMargin"": 0.2082, ""psTTM"": 3.8114, ""ptbv"": 9.9231, ""quickRatio"": 1.0652, ""receivablesTurnoverTTM"": 4.5953, ""roaTTM"": 0.0891, ""roeTTM"": 0.3178, ""roicTTM"": 0.1497, ""rotcTTM"": 0.1882, ""salesPerShare"": 13.6507, ""sgaToSale"": 0.6151, ""tangibleBookValue"": 13884, ""totalDebtToEquity"": 1.2355, ""totalDebtToTotalAsset"": 0.3429, ""totalDebtToTotalCapital"": 0.5527, ""totalRatio"": 1.3841, ""period"": ""2023-06-30""}"
27,2023-07-16,200.53965759277344,2023-07-23,202.93283081054688,0.011933665622553047,U2,[],{}
28,2023-07-23,202.93283081054688,2023-07-30,189.8871612548828,-0.06428565305848999,D5+,[],{}
29,2023-07-30,189.8871612548828,2023-08-06,184.06961059570312,-0.030636882560853507,D4,[],{}
30,2023-08-06,184.06961059570312,2023-08-13,186.5050506591797,0.013231081739102812,U2,[],{}
31,2023-08-13,186.5050506591797,2023-08-20,182.50439453125,-0.021450658380509524,D3,[],{}
32,2023-08-20,182.50439453125,2023-08-27,182.2305145263672,-0.001500676219804209,D1,[],{}
33,2023-08-27,182.2305145263672,2023-09-03,184.27487182617188,0.011218523446076878,U2,[],{}
34,2023-09-03,184.27487182617188,2023-09-10,180.4893798828125,-0.02054263777716947,D3,[],{}
35,2023-09-10,180.4893798828125,2023-09-17,188.82327270507812,0.04617386811166746,U5,[],{}
36,2023-09-17,188.82327270507812,2023-09-24,185.63450622558594,-0.016887571292510617,D2,[],{}
