,Start Date,Start Price,End Date,End Price,Weekly Returns,Bin Label,News,Basics
0,2023-01-01,0.05482000112533569,2023-01-08,0.053814999759197235,-0.018332749826850847,D2,[],{}
1,2023-01-08,0.053814999759197235,2023-01-15,0.062355998903512955,0.15871038153922923,U5+,[],{}
2,2023-01-15,0.062355998903512955,2023-01-22,0.06167899817228317,-0.010857026479157872,D2,[],{}
3,2023-01-22,0.06167899817228317,2023-01-29,0.06379400193691254,0.034290501261412976,U4,[],{}
4,2023-01-29,0.06379400193691254,2023-02-05,0.06408499926328659,0.004561515464444943,U1,[],{}
5,2023-02-05,0.06408499926328659,2023-02-12,0.06383699923753738,-0.003869860788018764,D1,[],{}
6,2023-02-12,0.06383699923753738,2023-02-19,0.07038500159978867,0.10257378072998358,U5+,[],{}
7,2023-02-19,0.07038500159978867,2023-02-26,0.0695130005478859,-0.01238901800217318,D2,[],{}
8,2023-02-26,0.0695130005478859,2023-03-05,0.06725600361824036,-0.032468702427695506,D4,[],{}
9,2023-03-05,0.06725600361824036,2023-03-12,0.06470999866724014,-0.037855430207418994,D4,[],{}
10,2023-03-12,0.06470999866724014,2023-03-19,0.06676899641752243,0.03181885014200536,U4,[],{}
11,2023-03-19,0.06676899641752243,2023-03-26,0.0642160028219223,-0.03823621340113681,D4,[],{}
12,2023-03-26,0.0642160028219223,2023-04-02,0.06531199812889099,0.01706732370135211,U2,[],{}
13,2023-04-02,0.06531199812889099,2023-04-09,0.06665199995040894,0.020516931955955497,U3,[],{}
14,2023-04-09,0.06665199995040894,2023-04-16,0.06655199825763702,-0.001500355470898329,D1,[],{}
15,2023-04-16,0.06655199825763702,2023-04-23,0.06667699664831161,0.0018782064242564012,U1,[],{}
16,2023-04-23,0.06667699664831161,2023-04-30,0.06734299659729004,0.009988451526862452,U1,[],{}
17,2023-04-30,0.06734299659729004,2023-05-07,0.0693420022726059,0.029683943042657868,U3,[],{}
18,2023-05-07,0.0693420022726059,2023-05-14,0.06940100342035294,0.0008508717056523452,U1,[],{}
19,2023-05-14,0.06940100342035294,2023-05-21,0.07512400299310684,0.08246277850034,U5+,[],{}
20,2023-05-21,0.07512400299310684,2023-05-28,0.07744800299406052,0.03093551872052025,U4,[],{}
21,2023-05-28,0.07744800299406052,2023-06-04,0.08147799968719482,0.05203486903908128,U5+,[],{}
22,2023-06-04,0.08147799968719482,2023-06-11,0.07017699629068375,-0.13870005940127605,D5+,[],{}
23,2023-06-11,0.07017699629068375,2023-06-18,0.07012099772691727,-0.0007979618212002881,D1,[],{}
24,2023-06-18,0.07012099772691727,2023-06-25,0.07320400327444077,0.043966937828382235,U5,[],{}
25,2023-06-25,0.07320400327444077,2023-07-02,0.07598599791526794,0.0380033128843722,U4,[],{}
26,2023-07-02,0.07598599791526794,2023-07-09,0.07753399759531021,0.020372170169673076,U3,[],{}
27,2023-07-09,0.07753399759531021,2023-07-16,0.07981900125741959,0.029470989926715596,U3,[],{}
28,2023-07-16,0.07981900125741959,2023-07-23,0.08336299657821655,0.044400396709643575,U5,[],{}
29,2023-07-23,0.08336299657821655,2023-07-30,0.08002600073814392,-0.04002970115093751,D5,[],{}
30,2023-07-30,0.08002600073814392,2023-08-06,0.07684800028800964,-0.03971209882814375,D4,[],{}
31,2023-08-06,0.07684800028800964,2023-08-13,0.0771080031991005,0.0033833399713254497,U1,[],{}
32,2023-08-13,0.0771080031991005,2023-08-20,0.07590200006961823,-0.015640440414054657,D2,[],{}
33,2023-08-20,0.07590200006961823,2023-08-27,0.07751499861478806,0.021251067741171026,U3,[],{}
34,2023-08-27,0.07751499861478806,2023-09-03,0.07704100012779236,-0.006114926084837324,D1,[],{}
35,2023-09-03,0.07704100012779236,2023-09-10,0.07832799851894379,0.01670536972542691,U2,[],{}
36,2023-09-10,0.07832799851894379,2023-09-17,0.08337999880313873,0.06449801322285942,U5+,[],{}
37,2023-09-17,0.08337999880313873,2023-09-24,0.08361200243234634,0.0027824853986311293,U1,[],{}
38,2023-09-24,0.08361200243234634,2023-10-01,0.09011799842119217,0.07781174711262384,U5+,[],{}
39,2023-10-01,0.09011799842119217,2023-10-08,0.08802399784326553,-0.023236208244880485,D3,"[{""date"": ""20231007203000"", ""headline"": ""VanEck Monthly Crypto Recap For September 2023"", ""summary"": ""Digital assets outperformed other risk assets in September for the first time since May. Among tokens, large-caps\u00e2\u0080\u0099 outperformance surged to all-time highs vs. small-caps.""}]",{}
40,2023-10-08,0.08802399784326553,2023-10-15,0.0866829976439476,-0.015234484142673255,D2,"[{""date"": ""20231007203000"", ""headline"": ""VanEck Monthly Crypto Recap For September 2023"", ""summary"": ""Digital assets outperformed other risk assets in September for the first time since May. Among tokens, large-caps\u00e2\u0080\u0099 outperformance surged to all-time highs vs. small-caps.""}]",{}
41,2023-10-15,0.0866829976439476,2023-10-22,0.09038099646568298,0.042661178342320305,U5,[],{}
42,2023-10-22,0.09038099646568298,2023-10-29,0.09487900137901306,0.04976715337541049,U5,"[{""date"": ""20231026033000"", ""headline"": ""Flight-To-Safety Assets: Are They Really Safe?"", ""summary"": ""Supposedly safe bonds are being sold. The Mid-East upheaval and recession fears should mean Treasuries get a strong bid. Stocks are declining while gold and crypto continue in the ascendent.""}]",{}
